job_posting_id,job_title,job_title_original,company,country,city,city_clean,remote_type,experience_level,source,salary_min,salary_max,salary_avg,currency,posted_date,year,month,year_month,job_description,description_length,description_truncated,normalized_title,title_similarity,normalization_method,esco_occupation,required_skills,original_skills_list,has_original_skills,n_original_skills,inferred_skills_knn,completed_skills_list,skill_inference_method,has_section9_completed_skills,n_section9_completed_skills,needs_llm_validation,llm_status,llm_validated_skills_list,llm_removed_skills_list,llm_skill_reasons,llm_keep_rate,recommended_skills_list,recommended_skills,final_recommended_skills,recommended_skill_source,final_skill_source,has_recommended_skills,n_recommended_skills,n_final_recommended_skills,recommended_skills_text,salary_band
1250,ML Engineer - Computer Vision,ML Engineer - Computer Vision,Infosys,United States,Richardson,richardson,Unspecified,Mid-level,Adzuna,84000.0,84000.0,84000.0,USD,2026-02-21,2026.0,2.0,2026-02,"Infosys is seeking a ML Engineer with expertise in Computer Vision, Edge AI deployment, GCP cloud services, and retail domain workflows. Candidate will be responsible for designing scalable ML pipelines, optimizing CV models for edge devices, and operationalizing AI solutions in production environments using MLOPS framework for Model Management. Candidate will work with clients to understand the issues they face, diagnose problems, design solutions and facilitate solution deployment on GCP clou…",500,True,Computer Vision Engineer,1.0,rule,computer vision engineer,"GCP, Computer Vision","['computer vision', 'gcp']",True,2,[],"['computer vision', 'gcp']",original,True,2,False,not_validated,[],[],{},0.0,"['computer vision', 'gcp']","computer vision, gcp","computer vision, gcp",original,original,True,2,2,"computer vision, gcp",Low
1251,"Senior Engineer, Computer Vision","Senior Engineer, Computer Vision",Hired Recruiters,United States,Austin,austin,Unspecified,Senior,Adzuna,106000.0,106000.0,106000.0,USD,2025-07-31,2025.0,7.0,2025-07,"JOB DESCRIPTION As a computer vision engineer at the company you'll contribute to design and development of various core technologies and products, such as real-time perception, 3D reconstruction, visual-inertial odometry, and more. You will: Contribute to the development of state-of-the-art techniques and algorithms for robotic perception Write production code in C++ for a variety of platforms, including GPUs Help to recruit and potentially lead a team of similarly-qualified engineers To thriv…",500,True,Computer Vision Engineer,1.0,rule,computer vision engineer,Computer Vision,['computer vision'],True,1,[],['computer vision'],original,True,1,False,not_validated,[],[],{},0.0,['computer vision'],computer vision,computer vision,original,original,True,1,1,computer vision,Medium
1252,"Autonomy Engineer, Computer Vision","Autonomy Engineer, Computer Vision",Brinc,United States,Seattle,seattle,Unspecified,Mid-level,Adzuna,122000.0,275000.0,198500.0,USD,2025-12-05,2025.0,12.0,2025-12,"About BRINC: At BRINC, we are redefining public safety with an innovative ecosystem of life-saving tools. Our journey started with the development of drones and ruggedized throw phones, designed to access unsafe areas and establish communication to de-escalate situations. Today, we've expanded into creating and deploying 911 response networks, where drones are dispatched to 911 calls to provide real-time visual data, enhancing safety and enabling de-escalation-focused responses. Our cutting-edg…",500,True,Computer Vision Engineer,1.0,rule,computer vision engineer,Computer Vision,['computer vision'],True,1,[],['computer vision'],original,True,1,False,not_validated,[],[],{},0.0,['computer vision'],computer vision,computer vision,original,original,True,1,1,computer vision,Very High
1253,Research Engineer - Computer Vision,Research Engineer - Computer Vision,GE Vernova,United States,Niskayuna,niskayuna,Unspecified,Mid-level,Adzuna,86000.0,135000.0,110500.0,USD,2025-12-03,2025.0,12.0,2025-12,"Job Description Summary As a Research Engineer - Computer Vision you will work with GE Vernova Research, GE Vernova Businesses, and external customers to define, build, and execute strategic research and development programs focused in Computer Vision and Autonomous Systems. GE Vernova’s Advanced Research business is the central innovation engine for our portfolio of energy businesses, which will be unified under one banner called GE Vernova. The research organization is made up of 250 research…",500,True,Computer Vision Engineer,1.0,rule,computer vision engineer,Computer Vision,['computer vision'],True,1,[],['computer vision'],original,True,1,False,not_validated,[],[],{},0.0,['computer vision'],computer vision,computer vision,original,original,True,1,1,computer vision,Medium
1254,Research Engineer - Computer Vision,Research Engineer - Computer Vision,GE Vernova,United States,Upper Union,upper union,Unspecified,Mid-level,Adzuna,133000.0,133000.0,133000.0,USD,2026-01-03,2026.0,1.0,2026-01,"Job Description Summary As a Research Engineer - Computer Vision you will work with GE Vernova Research, GE Vernova Businesses, and external customers to define, build, and execute strategic research and development programs focused in Computer Vision and Autonomous Systems. GE Vernova's Advanced Research business is the central innovation engine for our portfolio of energy businesses, which will be unified under one banner called GE Vernova. The research organization is made up of 250 research…",500,True,Computer Vision Engineer,1.0,rule,computer vision engineer,Computer Vision,['computer vision'],True,1,[],['computer vision'],original,True,1,False,not_validated,[],[],{},0.0,['computer vision'],computer vision,computer vision,original,original,True,1,1,computer vision,High
1255,"Distinguished Engineer, Computer Vision","Distinguished Engineer, Computer Vision",GEICO,United States,Palo Alto,palo alto,Unspecified,Mid-level,Adzuna,210000.0,350000.0,280000.0,USD,2026-01-14,2026.0,1.0,2026-01,"At GEICO, we offer a rewarding career where your ambitions are met with endless possibilities. Every day we honor our iconic brand by offering quality coverage to millions of customers and being there when they need us most. We thrive through relentless innovation to exceed our customers’ expectations while making a real impact for our company through our shared purpose. When you join our company, we want you to feel valued, supported and proud to work here. That’s why we offer The GEICO Pledge…",500,True,Computer Vision Engineer,1.0,rule,computer vision engineer,Computer Vision,['computer vision'],True,1,[],['computer vision'],original,True,1,False,not_validated,[],[],{},0.0,['computer vision'],computer vision,computer vision,original,original,True,1,1,computer vision,Very High
1256,Application Engineer – Computer Vision,Application Engineer – Computer Vision,EchoTwin AI,United States,San Francisco,san francisco,Unspecified,Mid-level,Adzuna,208000.0,208000.0,208000.0,USD,2025-10-27,2025.0,10.0,2025-10,"Company Overview EchoTwin AI is pioneering AI-driven infrastructure intelligence, redefining how cities are managed. Powered by a proprietary visual intelligence engine with full spatial reasoning, EchoTwin transforms municipal fleets into mobile urban sensors—creating living digital twins that provide real-time insights into infrastructure, compliance, and safety. By enabling municipalities to proactively monitor, predict, and resolve issues, EchoTwin helps build resilient, self-healing, and s…",500,True,Computer Vision Engineer,1.0,rule,computer vision engineer,Computer Vision,['computer vision'],True,1,[],['computer vision'],original,True,1,False,not_validated,[],[],{},0.0,['computer vision'],computer vision,computer vision,original,original,True,1,1,computer vision,Very High
1257,Software Engineer - Computer Vision,Software Engineer - Computer Vision,Verkada,United States,San Mateo,san mateo,Unspecified,Mid-level,Adzuna,130000.0,300000.0,215000.0,USD,2025-11-18,2025.0,11.0,2025-11,"Who We Are Verkada is transforming how organizations protect their people and places with an integrated, AI-powered platform. A leader in cloud physical security, Verkada helps organizations strengthen safety and efficiency through one connected software platform that includes solutions for video security, access control, air quality sensors, alarms, intercoms, and visitor management. Over 30,000 organizations worldwide, including more than 100 companies in the Fortune 500, trust Verkada as the…",500,True,Computer Vision Engineer,1.0,rule,computer vision engineer,Computer Vision,['computer vision'],True,1,[],['computer vision'],original,True,1,False,not_validated,[],[],{},0.0,['computer vision'],computer vision,computer vision,original,original,True,1,1,computer vision,Very High
1258,"Software Engineering Manager, Computer Vision","Software Engineering Manager, Computer Vision",Meta,United States,Hillsborough,hillsborough,Unspecified,Lead,Adzuna,211000.0,211000.0,211000.0,USD,2026-02-20,2026.0,2.0,2026-02,"Summary: Meta Reality Labs seeks an experienced Engineering Manager to build the future. Our team values innovation, collaboration, and proven technical expertise.You will shape tomorrow's reality, developing cutting-edge technologies for current and future Reality Labs products: immersive MR/AR devices, AI glasses, AI agents, and advanced robotics.You'll lead the development of our 3D Maps that make Meta's Wearables and VR devices spatially- and location-aware. If you want to push the boundari…",500,True,Computer Vision Engineer,1.0,rule,computer vision engineer,Computer Vision,['computer vision'],True,1,[],['computer vision'],original,True,1,False,not_validated,[],[],{},0.0,['computer vision'],computer vision,computer vision,original,original,True,1,1,computer vision,Very High
1259,"Software Engineering Manager, Computer Vision","Software Engineering Manager, Computer Vision",Meta,United States,Redmond,redmond,Unspecified,Lead,Adzuna,181000.0,181000.0,181000.0,USD,2026-01-23,2026.0,1.0,2026-01,"Summary: Meta Reality Labs seeks an experienced Engineering Manager to build the future. Our team values innovation, collaboration, and proven technical expertise.You will shape tomorrow's reality, developing cutting-edge technologies for current and future Reality Labs products: immersive MR/AR devices, AI glasses, AI agents, and advanced robotics.You'll lead the development of our 3D Maps that make Meta's Wearables and VR devices spatially- and location-aware. If you want to push the boundari…",500,True,Computer Vision Engineer,1.0,rule,computer vision engineer,Computer Vision,['computer vision'],True,1,[],['computer vision'],original,True,1,False,not_validated,[],[],{},0.0,['computer vision'],computer vision,computer vision,original,original,True,1,1,computer vision,Very High
1260,"Software Engineering Manager, Computer Vision","Software Engineering Manager, Computer Vision",Meta,United States,International,international,Unspecified,Lead,Adzuna,183000.0,183000.0,183000.0,USD,2026-01-23,2026.0,1.0,2026-01,"Summary: Meta Reality Labs seeks an experienced Engineering Manager to build the future. Our team values innovation, collaboration, and proven technical expertise.You will shape tomorrow's reality, developing cutting-edge technologies for current and future Reality Labs products: immersive MR/AR devices, AI glasses, AI agents, and advanced robotics.You'll lead the development of our 3D Maps that make Meta's Wearables and VR devices spatially- and location-aware. If you want to push the boundari…",500,True,Computer Vision Engineer,1.0,rule,computer vision engineer,Computer Vision,['computer vision'],True,1,[],['computer vision'],original,True,1,False,not_validated,[],[],{},0.0,['computer vision'],computer vision,computer vision,original,original,True,1,1,computer vision,Very High
