job_title,normalized_title,country,remote_type_clean,experience_level_clean,recommended_skill_source,skill_inference_method,skill
Lead Data Scientist,Data Scientist,United Kingdom,Unspecified,Junior,llm_validated_with_rescue,knn_inference,gcp
Senior Data Scientist,Data Scientist,United Kingdom,Remote,Senior,llm_validated_with_rescue,knn_inference,python
Senior Data Scientist,Data Scientist,United Kingdom,Remote,Senior,llm_validated_with_rescue,knn_inference,computer vision
Senior Data Scientist,Data Scientist,United Kingdom,Remote,Senior,llm_validated_with_rescue,knn_inference,rag
Senior Data Scientist,Data Scientist,United Kingdom,Remote,Senior,llm_validated_with_rescue,knn_inference,r
Senior Data Scientist,Data Scientist,United Kingdom,Hybrid,Senior,llm_validated_with_rescue,knn_inference,r
Senior Data Scientist,Data Scientist,United Kingdom,Hybrid,Senior,llm_validated_with_rescue,knn_inference,aws
Senior Data Scientist,Data Scientist,United Kingdom,Hybrid,Senior,llm_validated_with_rescue,knn_inference,python
Senior Data Scientist,Data Scientist,United Kingdom,Hybrid,Senior,llm_validated_with_rescue,knn_inference,r
Senior Data Scientist,Data Scientist,United Kingdom,Hybrid,Senior,llm_validated_with_rescue,knn_inference,aws
Senior Data Scientist,Data Scientist,United Kingdom,Hybrid,Senior,llm_validated_with_rescue,knn_inference,python
Biomedical Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,original,original,python
Head of Data Science,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,r
Head of Data Science,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,nlp
Head of Data Science,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,azure
Head of Data Science,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,r
Head of Data Science,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,nlp
Head of Data Science,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,azure
Lead Data Scientist,Data Scientist,United Kingdom,Remote,Lead,llm_validated_with_rescue,knn_inference,gcp
Lead Data Scientist,Data Scientist,United Kingdom,Remote,Lead,llm_validated_with_rescue,knn_inference,computer vision
Lead Data Scientist,Data Scientist,United Kingdom,Remote,Lead,llm_validated_with_rescue,knn_inference,nlp
Lead Data Scientist,Data Scientist,United Kingdom,Remote,Lead,llm_validated_with_rescue,knn_inference,r
Lead Data Scientist,Data Scientist,United Kingdom,Remote,Lead,llm_validated_with_rescue,knn_inference,python
Lead Data Scientist,Data Scientist,United Kingdom,Remote,Lead,llm_validated_with_rescue,knn_inference,rag
Senior Data Scientist,Data Scientist,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,python
Senior Data Scientist,Data Scientist,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,aws
Senior Data Scientist,Data Scientist,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,nlp
Senior Data Scientist,Data Scientist,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,r
Senior Data Scientist,Data Scientist,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,azure
Business Analyst - Data sciences,Data Scientist,United Kingdom,Unspecified,Mid-level,original,original,database management systems
Business Analyst - Data sciences,Data Scientist,United Kingdom,Unspecified,Mid-level,original,original,python
Senior Data Scientist (Operations Research),Data Scientist,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,aws
Senior Data Scientist (Operations Research),Data Scientist,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,nlp
Senior Data Scientist (Operations Research),Data Scientist,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,computer vision
Lead Data Scientist - Fraud Prevention,Data Scientist,United Kingdom,Unspecified,Lead,llm_validated_with_rescue,knn_inference,python
Lead Data Scientist - Fraud Prevention,Data Scientist,United Kingdom,Unspecified,Lead,llm_validated_with_rescue,knn_inference,nlp
Lead Data Scientist - Fraud Prevention,Data Scientist,United Kingdom,Unspecified,Lead,llm_validated_with_rescue,knn_inference,r
Senior Data Scientist and Machine Learning Researcher,Machine Learning Engineer,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,aws
Senior Data Scientist and Machine Learning Researcher,Machine Learning Engineer,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,python
Senior Data Scientist and Machine Learning Researcher,Machine Learning Engineer,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,computer vision
Data Scientist - Lorien Impellam,Data Scientist,United Kingdom,Hybrid,Mid-level,original,original,nlp
"Global Head, Data Science",Data Scientist,United Kingdom,Unspecified,Management,llm_validated_with_rescue,knn_inference,nlp
"Global Head, Data Science",Data Scientist,United Kingdom,Unspecified,Management,llm_validated_with_rescue,knn_inference,azure
"Global Head, Data Science",Data Scientist,United Kingdom,Unspecified,Management,llm_validated_with_rescue,knn_inference,aws
"Global Head, Data Science",Data Scientist,United Kingdom,Unspecified,Management,llm_validated_with_rescue,knn_inference,computer vision
"Global Head, Data Science",Data Scientist,United Kingdom,Unspecified,Management,llm_validated_with_rescue,knn_inference,gcp
Data Scientist (Sports Analytics),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Data Scientist (Sports Analytics),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist (Sports Analytics),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,aws
Data Scientist (Sports Analytics),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Data Scientist (Sports Analytics),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist (Sports Analytics),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,aws
Senior Data Scientist - Experimentation,Data Scientist,United Kingdom,Remote,Senior,llm_validated_with_rescue,knn_inference,r
Data Scientist (Football Club),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist (Football Club),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,computer vision
Data Scientist (Football Club),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Data Scientist (Football Club),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
Data Scientist (Football Club),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist (Football Club),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,computer vision
Data Scientist (Football Club),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Data Scientist (Football Club),Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
Data Scientist Intern - London,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist Intern - London,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,gcp
Data Scientist Intern - London,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,aws
Data Scientist Intern - London,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,computer vision
Data Scientist Intern - London,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist Intern - London,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,gcp
Data Scientist Intern - London,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,aws
Data Scientist Intern - London,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,computer vision
Senior Data Scientist - QBE Insurance,Data Scientist,United Kingdom,Hybrid,Senior,llm_validated_with_rescue,knn_inference,r
Data Scientist,Data Scientist,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,azure
Data Scientist,Data Scientist,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,python
Data Scientist,Data Scientist,United Kingdom,Unspecified,Senior,llm_validated_with_rescue,knn_inference,r
Data Science Lead - QBE Insurance,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,r
Data Science Lead - QBE Insurance,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,aws
Data Scientist,Data Scientist,United Kingdom,Unspecified,Management,llm_validated_with_rescue,knn_inference,aws
Data Scientist,Data Scientist,United Kingdom,Unspecified,Management,llm_validated_with_rescue,knn_inference,python
Data Scientist,Data Scientist,United Kingdom,Unspecified,Management,llm_validated_with_rescue,knn_inference,azure
Data Scientist,Data Scientist,United Kingdom,Unspecified,Lead,llm_validated_with_rescue,knn_inference,nlp
Data Scientist,Data Scientist,United Kingdom,Unspecified,Lead,llm_validated_with_rescue,knn_inference,python
Data Scientist - Global Investment Firm,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,gcp
Data Scientist - Global Investment Firm,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist - Global Investment Firm,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Data Scientist - Global Investment Firm,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,aws
Data Scientist - Global Investment Firm,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
Data Scientist - Global Investment Firm,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,gcp
Data Scientist - Global Investment Firm,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist - Global Investment Firm,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Data Scientist - Global Investment Firm,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,aws
Data Scientist - Global Investment Firm,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
Head of Data Science (GenAi) - Insurance,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,python
Head of Data Science (GenAi) - Insurance,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,aws
Head of Data Science (GenAi) - Insurance,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,nlp
Head of Data Science (GenAi) - Insurance,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,r
Head of Data Science (GenAi) - Insurance,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,rag
Head of Data Science (GenAi) - Insurance,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,python
Head of Data Science (GenAi) - Insurance,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,aws
Head of Data Science (GenAi) - Insurance,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,nlp
Head of Data Science (GenAi) - Insurance,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,r
Head of Data Science (GenAi) - Insurance,Data Scientist,United Kingdom,Hybrid,Lead,llm_validated_with_rescue,knn_inference,rag
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,gcp
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,aws
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,gcp
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,azure
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,aws
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,aws
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,python
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,nlp
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,computer vision
Data Scientist,Data Scientist,United Kingdom,Unspecified,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist,Data Scientist,United Kingdom,Hybrid,Mid-level,llm_validated_with_rescue,knn_inference,python
Data Scientist,Data Scientist,United Kingdom,Hybrid,Mid-level,llm_validated_with_rescue,knn_inference,nlp
Data Scientist,Data Scientist,United Kingdom,Hybrid,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist,Data Scientist,United Kingdom,Hybrid,Mid-level,llm_validated_with_rescue,knn_inference,python
Data Scientist,Data Scientist,United Kingdom,Hybrid,Mid-level,llm_validated_with_rescue,knn_inference,r
Data Scientist,Data Scientist,United Kingdom,Hybrid,Mid-level,llm_validated_with_rescue,knn_inference,aws
Data Scientist,Data Scientist,United Kingdom,Hybrid,Mid-level,llm_validated_with_rescue,knn_inference,azure
Data Scientist,Data Scientist,United Kingdom,Unspecified,Senior,original,original,python
Data Scientist,Data Scientist,United Kingdom,On-site,Mid-level,original,original,aws
